PPARG	NFATC2	BCL6	MAFB	PRDM1	SNAI3	EGR2	ETS1	STAT1	FOS	NFYC	IRF8	TCF3	PPARD	SNAI1
10.5898112	12.3033677	14.747126	8.4164871	11.0022319	3.6700922	14.38206	3.6700922	13.0066291	15.5722866	21.6010821	12.9455112	12.5526465	12.5479614	10.893328
12.3712662	11.7908654	18.0641444	12.1051971	11.4966731	3.8713533	15.6591216	9.7813118	13.1196186	13.7381803	18.3525474	14.9403205	8.51107	12.6685465	11.4090628
16.3680395	9.6900736	11.1087282	9.1461357	10.1836435	3.9094803	13.8259395	7.2752185	15.0072652	15.4000386	16.2881905	15.3194378	9.4203888	11.062085	3.9094803
12.8368639	12.382534	15.2594318	12.3664582	3.757128	3.757128	34.9766227	7.8587147	11.7327827	12.4008535	15.2603195	3.757128	9.9242845	15.2170276	3.757128
3.8304659	9.676958	18.6345346	12.6918934	11.4110053	3.8304659	31.1630337	9.6747681	11.9104441	11.8980339	19.2884234	10.7993281	3.8304659	13.5961604	9.4099473
16.1703055	13.6001935	18.8145015	20.3613105	10.6211708	3.7436227	17.5784902	10.570826	11.9030454	12.2232847	15.3057139	10.7716579	12.9989978	14.4228986	7.2160613
15.5079597	12.5712135	9.5235018	15.8624089	3.7730861	3.7730861	27.3786178	6.9140226	11.4961769	10.4554998	16.5795627	10.709872	14.5263452	13.4679721	11.0561665
11.7630209	10.4415494	11.5432016	16.4584142	12.8391949	3.83182	36.5939216	5.0512898	13.580505	11.4647988	12.7134638	12.1656869	12.2327321	16.938301	3.83182
14.0965404	15.4566116	20.8532778	24.75903	14.5335192	11.2157008	25.6090092	3.8384825	11.2236691	16.1832778	15.5512322	3.8384825	12.7577142	14.8391983	12.8456091
20.3784323	14.2770726	22.8814123	34.8807928	12.8141695	11.9512246	28.7398631	3.8063805	10.7893422	20.2990556	12.3863221	3.8063805	12.0056291	18.3098079	11.1256381
3.9317498	8.6504386	18.4707791	15.6125431	15.0459793	3.9317498	22.6110537	3.9317498	12.2312769	13.8523425	19.5911867	3.9317498	14.4964228	18.5488288	12.9526899
22.6294299	14.7036394	19.7795822	26.0847866	12.0999364	22.1671307	16.9433749	9.326019	12.9598906	12.5673221	17.1147747	3.7666493	16.1137798	13.4394495	12.9359524
22.6554389	11.9763303	26.6361411	27.7975044	11.1010288	3.6962279	16.0819111	8.4742966	13.7502904	13.1819714	15.0413332	11.8896575	15.3864677	14.5083765	8.6626039
16.7193444	12.5588518	17.6189305	18.5095749	10.5234963	12.0378258	23.4601648	8.3934883	10.8789695	11.371787	14.063667	10.5832972	10.2251461	14.7254229	7.9288736
17.7204887	11.4556125	25.6248428	27.135417	10.9080747	3.9193463	20.0069747	8.3030478	10.8679606	14.841481	17.3492377	3.9193463	12.661335	17.8181617	12.0311336
20.4580073	11.0879316	16.195576	21.9118944	8.741137	3.7297671	16.909373	8.0586762	10.1506948	14.5620784	13.7292677	3.7297671	11.6917459	13.4534282	10.4472935
13.2687274	9.7167113	18.4641528	18.4436805	13.4374928	8.7769276	19.2959149	3.6894055	10.6979845	16.0464224	13.9892075	9.0030063	12.3679993	16.0407286	9.1511747
11.6585474	11.7855394	12.6826987	12.8725239	11.571681	3.7836883	19.3778789	9.9322562	12.6042553	12.6768489	17.3123545	12.0623077	14.2307769	12.4659232	3.7836883
18.8371903	3.7960304	16.2185998	29.5413469	10.617666	3.7960304	23.8284801	9.7880922	10.9826802	14.7590988	16.9614831	11.9505863	12.0605915	14.1057482	3.7960304
14.3254285	11.5825809	16.3238765	18.8615399	11.460194	3.6129833	27.0713778	8.9709352	9.637625	13.7882649	15.0053053	9.9801126	11.8676169	16.5446118	10.7096964
15.9823657	11.7200038	18.7660929	22.8613433	10.4857622	3.7633304	13.6185407	9.326614	9.877438	13.128512	15.7429674	10.2465948	11.8284326	16.2984401	8.0132652
19.655652	14.2625462	11.8388245	20.0755209	11.9905547	3.8334587	25.3262963	5.7206222	10.8196046	11.2229844	17.4561559	11.3257967	11.9047866	13.4967922	3.8334587
18.1773158	3.9737788	20.0124478	24.2582701	14.6590633	3.9737788	30.9181699	10.5973978	15.9823798	11.5571489	15.2587526	3.9737788	13.4099463	14.0799938	10.9502168
16.5797797	13.2970497	16.6396316	18.7016704	12.4114597	3.788473	18.1538931	10.1634524	15.3366424	13.6664355	17.3753387	3.788473	12.7858989	15.6580866	9.2497308
23.9307274	14.0014271	17.2782029	29.4682591	12.8509636	3.8016353	33.5089079	9.4875614	10.0281926	14.4351853	11.0192422	11.3795459	12.1536188	17.6345901	14.6906729
10.3353604	10.7673396	17.1895292	12.3406644	9.6468452	3.7565099	27.9369403	7.7773987	13.5359955	12.5973039	13.8858291	12.3900257	16.6641743	12.2909613	10.0710501
10.2394878	12.976511	14.7916815	13.3335546	8.4954221	3.7327641	17.6118571	7.3025911	14.0367683	11.004688	14.6048648	10.5165222	10.7342323	16.15304	6.9115029
15.9329462	12.5748024	17.348642	16.1632461	13.0334304	9.298304	29.0916824	7.3791346	10.3116329	14.4388792	12.9040369	7.7156015	9.4186297	14.4099015	10.4872005
15.1180897	12.3468283	16.9477363	25.5990169	17.3751258	3.7524823	34.0187232	9.1820576	12.7616949	14.7177673	16.6811284	9.6894852	12.7796906	14.2096847	3.7524823
14.9980819	11.1399679	17.2977135	17.631044	10.6277568	3.8447269	21.2390429	3.8447269	10.2761949	15.0757248	16.9187155	9.9824937	11.3428816	13.8959036	3.8447269
11.8679495	13.1258907	13.5883911	18.4312055	11.6277658	3.7026101	28.1070772	6.5577628	12.7698705	12.5632613	15.6403433	14.117187	13.7901734	15.0153969	11.4845545
13.4140248	10.4736567	12.4325046	14.6255005	10.3336599	3.7201667	15.4484342	6.7355571	10.8037202	12.2968115	15.4163262	3.7201667	11.3773359	13.2254933	3.7201667
16.9811506	11.6782188	16.3060621	18.5192942	9.9081536	3.7980197	21.8352415	10.3178442	12.0781934	15.3552652	15.3727136	9.42729	11.132392	14.5890022	9.9707346
16.6322227	13.1778023	20.4427545	19.1055667	10.5926126	3.8028118	30.0995238	6.2473099	11.5532135	19.6845328	15.9882032	9.9429526	13.0708803	12.7790296	8.9610875
21.4724055	11.4326171	18.1992585	26.9724523	13.4977586	9.5870958	37.6639413	9.8175056	12.5146536	24.1614006	14.7410102	3.7436028	12.0077906	16.8924118	11.7245495
13.9217699	3.8358883	26.6957924	12.3249102	10.1189657	11.6019958	37.4631404	5.919822	13.2821152	12.0395309	15.181379	3.8358883	12.8273126	14.4091165	3.8358883
12.5194436	11.1546669	17.4460277	14.7359597	11.5915566	3.7474457	22.044649	10.2686748	10.2715473	12.678534	15.1233551	3.7474457	10.3574691	14.2004192	3.7474457
16.8969719	14.7209439	13.3241313	21.4264453	8.7302042	3.7734195	27.7800537	8.8784535	11.163768	14.705632	14.8133843	10.7794528	12.1989132	13.8644206	10.0492731
14.8347491	11.7068898	15.5146587	16.6255179	12.9159175	3.7720436	16.4329563	6.9614934	11.1472169	18.3895508	11.5298172	3.7720436	9.6988596	13.324196	3.7720436
11.1894684	10.7650014	24.5990031	13.2754158	12.6614375	9.7314123	18.5497045	3.8891835	12.1010887	13.5424009	14.1372539	11.7443124	13.830376	13.1719253	12.1228614
16.1103876	12.1703991	19.4502943	21.3813213	13.4306475	3.7176152	21.495857	10.2489642	10.4973248	19.1952505	16.1267911	8.2731442	12.1936116	17.1169236	7.7737494
16.0807865	7.9528214	13.2946399	16.1226123	9.6453405	3.7749815	23.655855	8.7980697	11.2260437	15.8465136	12.4049443	9.9470793	11.7329143	12.9705963	3.7749815
18.0122271	11.7915966	14.9173094	27.2045034	11.882146	3.8907902	27.2711821	10.5798745	13.0335882	12.0089217	16.5524265	11.9774075	13.4309579	12.0984716	3.8907902
14.0342784	13.3406301	17.9142017	13.8602184	10.4036156	4.0824284	16.2825549	8.1512537	14.4106138	17.0684997	18.8239268	4.0824284	12.5119968	12.4338466	10.3371045
12.2789564	11.599937	16.0715344	17.9924659	9.0655756	13.9922488	23.0828754	9.124441	11.2278948	23.0033453	16.8720551	3.7828823	11.3807539	17.118478	11.8464956
21.1782452	3.7191447	11.3302778	31.7351681	12.386795	3.7191447	23.9105628	9.4224209	11.7436445	9.3000637	16.6509413	10.2773151	11.1980283	13.4787661	3.7191447
16.9023066	10.9931623	20.9477793	21.1447821	11.1404165	9.0197901	35.4809278	9.8395306	11.1653837	17.3573799	14.8818115	11.2249198	12.2159075	16.7229386	8.0369607
17.5865994	9.7662326	18.6770469	13.2195744	3.7747746	10.0680441	19.9709441	7.995629	9.5381229	12.4883749	15.3224625	9.957168	12.5645477	14.348101	9.6986136
19.7161717	3.7991933	20.35875	21.5329609	15.5259572	3.7991933	40.4200322	10.258063	10.7605551	17.7033502	14.3162183	9.8539206	13.3885454	15.950195	8.3659295
19.6607245	11.9925333	22.9278221	33.177785	12.7808547	12.7861296	25.4751322	6.580519	10.4117187	18.9703272	14.5228919	9.9841565	3.9242339	16.77874	3.9242339
17.7575111	10.9090841	18.6858379	16.4991173	12.5847989	10.6085916	24.2508357	10.0218894	15.9989496	12.0578156	18.4401942	11.1231372	13.7843093	13.8390828	3.7383559
27.7804029	11.8166368	31.7400724	19.927444	13.5517955	4.0594403	24.391943	9.4672628	13.0437927	11.305657	17.2714663	13.2663103	13.3872318	14.3328116	4.0594403
14.8246659	4.1297766	24.4832795	30.2097928	12.0259179	4.1297766	33.7893015	9.5185159	15.0985727	10.9497512	15.2501066	4.1297766	9.3884764	15.4628809	4.1297766
26.637411	9.7983408	31.5812389	52.7314481	4.0981244	4.0981244	16.7011627	7.5515288	11.8284374	12.634858	20.1920403	8.232862	12.2881769	14.0113283	4.0981244
11.44606	4.230077	12.4245289	8.140996	11.8061869	4.230077	21.6758018	6.5431435	12.857804	11.0870018	13.3302776	4.230077	11.9365665	13.3711409	4.230077
20.7077614	11.519555	25.7049531	14.4725804	10.7639225	3.9775596	19.0827183	7.4294484	13.3746135	11.8272724	18.6110715	12.8960229	11.8046261	14.6174898	3.9775596
11.840305	10.1153582	16.3253946	13.9193068	9.4966702	3.9149759	12.4756052	7.8194984	16.3197524	21.8222224	15.8537428	14.1404069	12.3851012	17.7523473	11.9602489
14.6562251	3.7456699	16.7047994	13.6818181	17.7608569	10.9374485	37.3037993	8.1987911	12.8301205	10.8123478	13.3080971	9.9326392	14.5305639	15.7911784	7.5066402
12.8116899	11.9635792	24.7809013	20.4789423	10.7131746	12.903219	19.1683982	8.9634835	13.8196745	13.5585367	17.5397929	13.9768208	14.1660597	17.5363783	10.3151578
12.6404755	15.0466966	9.7711351	10.029365	8.4019798	3.9618579	14.8568582	7.4152849	12.7875875	17.452648	15.373158	13.7067798	12.5843332	10.1134516	3.9618579
3.8340851	12.5895575	11.4210076	3.8340851	8.9046816	10.3231373	18.2582399	6.7095455	13.4714147	13.086779	14.4424824	12.733293	12.1901618	10.2429378	11.8023584
9.1359197	14.7493386	13.3319708	10.0562407	10.8386775	8.4588229	16.7564317	7.419068	14.8106616	22.1049034	16.1143759	16.2669914	12.2086618	12.6402702	7.443427
12.1530353	10.4849298	3.891923	3.891923	3.891923	3.891923	12.4778281	7.9790749	11.0428557	16.1853973	11.675687	10.8020259	11.6566106	11.9746113	3.891923
10.2261072	18.537326	12.6809674	12.0372823	9.7179176	3.9100301	17.4380559	3.9100301	13.592606	12.6373161	13.6786424	12.7662274	9.784451	3.9100301	3.9100301
13.3220266	3.8089585	17.1443714	18.6283605	10.9916942	10.5884833	18.1267678	3.8089585	11.6074226	12.3514677	15.2729105	3.8089585	14.7583079	15.8850382	10.2109836
10.8708963	12.6106113	3.8536884	3.8536884	10.1923097	3.8536884	17.737956	3.8536884	15.7984871	16.4794562	13.460053	12.2301957	12.7110382	11.1725176	10.1441906
9.2088896	15.2670329	13.6586234	10.7349434	10.105081	11.4069688	14.670435	7.7480797	13.9779263	21.6091239	15.9273011	15.4904841	10.7770359	12.1026613	3.8393486
11.106674	12.2437288	3.7729125	8.4115512	3.7729125	11.2487708	12.2012218	8.5264019	14.398242	13.2229397	14.2313127	14.6806894	12.7505875	13.4389416	13.0941326
22.1635511	12.170821	20.0220354	23.577252	11.6567221	11.9345179	25.0695587	8.1093725	13.8602291	13.5703323	17.9786818	13.0147522	14.7503546	15.3459464	9.5124267
10.8234264	8.9600559	14.8028765	19.3381022	12.6392183	3.8432377	28.2851695	3.8432377	10.6515283	10.7195672	14.0083162	10.880204	12.1522005	13.0212726	10.3532335
13.8096204	11.562696	20.2209049	33.1806817	12.6720823	11.5655399	20.6942036	8.5110313	10.1573807	10.632173	12.7737404	10.0090064	11.9341304	15.0984548	3.9601895
15.5900822	12.9303508	10.8184045	25.7665523	9.9206508	3.8777224	9.6586166	7.5274237	11.8882911	10.340651	15.6540674	10.3173611	12.3362296	10.3950107	9.6243902
21.508344	10.9473211	28.4726796	24.6014743	12.4249011	11.4001484	34.9961818	7.8221028	11.4429414	12.462419	15.7120141	10.7844009	13.8760941	15.433317	11.2036768
10.438735	11.0950185	20.4408079	11.3421522	11.3986674	4.1115378	14.0231234	7.3126178	16.2325198	12.9365865	22.059662	11.566485	10.0289278	15.6751953	4.1115378
3.7967005	11.1110324	14.8336168	12.8321031	13.5095494	9.7697628	3.7967005	3.7967005	14.0373538	13.3036962	17.6646125	14.4797975	16.6958945	14.3978591	7.3388951
16.9054098	10.9343321	18.0661294	16.2470112	11.5416613	14.6455978	15.7678072	8.975384	13.4889628	12.8545424	20.1528658	9.0937139	11.0996564	13.3321418	10.7890976
13.6319476	12.6051418	4.2223937	4.2223937	4.2223937	16.9219414	17.2725172	5.5333926	13.5521232	11.0896216	14.8380903	15.0430127	4.2223937	13.7827538	4.2223937
4.1664626	4.1664626	40.6429327	18.1332338	16.606311	10.8736427	32.5968797	4.1664626	20.8715691	13.192124	20.5597025	14.0402959	12.4186867	17.0703997	4.1664626
17.5013011	3.7222922	21.078809	19.7133271	13.0610969	13.034415	23.3090457	9.4090108	11.0751553	11.3247805	13.4097434	3.7222922	9.5490238	12.4837455	8.849865
22.3021582	11.7839785	20.8673021	28.2464238	13.7632021	3.7284316	32.3321179	8.2922731	10.353254	15.1749078	15.1510931	8.5870699	11.7270487	14.1027184	8.7107664
4.0129723	4.0129723	12.9522539	11.9840012	12.7727993	4.0129723	20.7448861	9.3260894	16.6509365	12.6876881	19.3029063	14.1003967	11.4540269	17.0301886	4.0129723
16.5624215	3.9705444	36.0254686	18.991099	14.9429483	3.9705444	36.996634	8.7872289	14.4021611	10.8376303	19.8683613	12.1050486	10.6342645	16.1329951	3.9705444
4.0499986	4.0499986	23.098358	16.132844	12.54601	4.0499986	15.0348243	6.9565203	17.948539	13.9522259	24.2885537	4.0499986	13.589325	18.130555	4.0499986
19.7750988	12.1601184	10.3714838	23.2106773	8.6127422	3.8185485	15.6551362	10.8478206	8.2452881	12.6782988	14.9342984	3.8185485	3.8185485	14.0552731	11.9639033
4.0100639	12.7471674	17.2573089	14.5133694	12.4042444	4.0100639	25.9447646	4.0100639	18.8868589	10.8404363	17.8626568	10.6430444	11.1549078	16.2552326	4.0100639
11.8395204	11.6830093	28.6207936	15.4311962	20.1479711	4.1536583	40.0282342	8.2040072	14.7322794	11.9096412	20.6580979	4.1536583	8.2704825	25.995087	4.1536583
11.3456783	12.6892793	21.8617225	13.7635217	16.6960014	3.8934697	32.1067422	10.3419278	12.6545518	12.9341371	21.7720034	11.4938211	8.4320973	15.9597971	3.8934697
14.8738949	12.003096	29.4693513	23.5529483	12.0788644	12.2631641	34.6003194	7.7775224	14.0533955	12.0554238	19.4283926	12.6579982	9.3897953	14.1730059	10.1649914
17.1787699	10.0777892	20.5327966	26.4649634	10.2048215	13.1472908	14.6859977	3.8741444	15.5918417	12.9542884	19.1767603	11.1846803	11.211594	16.3404666	9.0444349
15.898944	3.9812122	25.796712	12.346371	13.1305809	12.8710524	14.8190014	8.9801744	15.9661748	3.9812122	20.0485978	3.9812122	9.9744881	14.4969171	8.0634832
4.2637137	4.2637137	20.8933331	16.7074549	14.8661015	4.2637137	30.3852359	7.9003885	17.138455	4.2637137	18.3951098	11.7763528	11.3764756	17.2286137	4.2637137
12.1481931	4.0159161	18.2681292	12.167298	13.9960076	4.0159161	20.8019184	4.0159161	14.5881068	9.9457109	20.6789057	4.0159161	11.908876	19.9328036	10.7321603
14.974265	11.490861	16.3814529	16.5356166	11.5476356	3.8191029	18.627128	7.373665	8.9619476	16.8339283	14.6759425	3.8191029	11.232503	11.0353437	7.1558858
14.6080704	12.5593874	18.7127879	21.1166455	11.5741702	3.8529552	17.6804609	6.9137198	9.1905305	16.0665512	12.2208347	3.8529552	13.1453974	14.1618045	3.8529552
4.1117362	4.1117362	23.335764	14.941951	13.2653004	4.1117362	13.4723744	4.1117362	12.8958429	4.1117362	17.5056614	4.1117362	10.6358344	12.8432373	4.1117362
18.1334396	10.5687243	31.2185127	25.7376379	4.0795346	4.0795346	4.0795346	6.7447431	10.2964248	4.0795346	16.8667762	4.0795346	8.4496317	12.3359319	13.3131614
4.108849	8.7640855	18.849768	14.9109831	16.3534693	4.108849	27.2937717	7.3024958	14.7167078	15.8930586	17.6919421	11.1017853	9.4821468	14.5398342	10.8980722
21.5884108	4.0962758	12.8292341	9.2053562	12.7765922	17.6148387	19.069213	4.0962758	13.9717446	15.2658549	19.3107374	9.5846131	10.6099332	10.8262236	4.0962758
3.9758542	10.4703563	17.3998914	12.8942389	17.0797623	3.9758542	16.7840851	6.9301915	14.051031	12.6742296	19.4254466	12.9783277	11.8871202	13.100896	3.9758542
11.7375867	10.4428386	16.2513181	19.5599397	10.5790457	3.9058207	14.3960335	3.9058207	11.8517042	14.0468195	16.3258504	12.3456445	12.1545979	14.471396	3.9058207
16.9145276	13.7397197	29.6183854	20.983704	16.9568608	22.2274752	16.6520299	3.89233	12.4874507	12.7565779	16.2333881	3.89233	12.361771	14.1011387	13.053787
19.4000145	11.3003325	16.8832483	19.6492041	19.8700809	21.7590656	22.9350356	6.7871059	9.9766085	10.0868112	14.4632723	3.9270425	10.4780502	14.9442078	9.3029496
10.5046763	13.0266912	3.9176542	15.7458952	3.9176542	3.9176542	15.1243646	3.9176542	13.1342386	18.4179921	15.5456524	13.1816737	11.9684086	10.7751121	13.1819635
3.963044	15.0166694	10.0720199	12.1580481	3.963044	3.963044	17.0027662	6.6877045	14.1955305	23.7106841	14.43081	11.8579858	11.5182054	12.1107021	16.217859
3.9732862	13.4255741	3.9732862	17.7108596	12.1257461	3.9732862	16.1187011	3.9732862	11.5910418	28.2176835	20.0663973	13.5225039	13.059091	12.6361466	12.8514387
23.0620878	10.8294301	64.1910993	26.056376	4.0295175	12.4681603	42.5422163	8.4726871	9.756494	15.2698016	16.5963134	11.5350702	9.7439274	14.0203022	4.0295175
15.7872983	15.08659	12.1025148	21.0149761	10.1614636	15.0066314	19.6608464	3.8599347	12.6423287	19.6571465	13.0800841	11.5977947	12.692623	13.0073067	15.1535012
11.3340939	15.301335	10.9252513	14.5239512	9.5968312	10.6141876	18.8757088	7.2838446	14.7959293	19.2780288	16.665286	11.4831636	12.277961	11.9417458	10.6696275
14.4702964	13.5918057	3.9936664	8.949041	3.9936664	3.9936664	11.8415829	8.1998632	14.0457269	15.1587976	16.2618013	15.8834437	12.5013392	11.3911595	13.7786205
13.3520413	13.3765123	16.3003972	21.3902869	3.9782356	18.9274175	16.9338143	8.7876957	13.7820472	15.198021	15.3962031	11.4842901	14.0412056	13.8931587	13.97396
13.6993612	11.267743	11.2007932	19.2107874	3.9108104	3.9108104	15.7597431	5.0973975	15.1480237	16.3433617	17.9165429	12.3444144	10.8854173	10.7062093	10.5675773
13.9966799	14.1586025	14.003162	10.0686187	10.2315033	10.9276644	18.4193341	3.9177233	14.6912619	26.458402	16.1352151	18.0751439	8.2756231	13.1654642	9.3978987
9.6414257	10.8798068	15.6062735	19.3401746	18.4864647	10.2682302	21.0750259	3.869418	17.5509829	15.4670945	15.7954179	11.5631665	10.869427	14.2328939	11.287662
3.9860799	11.3012933	9.7676943	3.9860799	8.2252059	3.9860799	19.5384737	9.0557696	13.3198678	13.4917015	13.6848356	11.438912	9.5780465	11.0856134	12.0223574
8.994313	14.3123095	12.5191628	15.4713099	10.4553405	12.6152234	18.2329387	3.9231394	12.0799861	13.3912738	16.9925543	12.607792	12.3967803	11.2844374	18.298992
12.0726333	14.6190338	17.3776941	33.1045682	3.9867393	21.1779104	19.2012922	3.9867393	10.7346886	18.9439441	15.1105348	15.4972017	13.3074439	14.4692782	14.5277674
14.0560205	12.5872514	22.308639	14.890702	17.5931993	13.0409172	32.959183	10.5414752	15.9961153	13.4666534	21.5117308	10.2838153	9.0437069	16.5652256	11.9740223
7.636368	14.5378974	13.9859574	16.623114	9.7067751	9.5940382	27.2326964	8.0626344	14.1306036	16.8031013	17.3689933	14.8186579	10.9817168	13.5466005	10.8348135
12.6004882	10.8625389	3.8715486	10.0023512	8.3868067	3.8715486	18.2872084	8.4563119	12.2854164	18.6887698	18.045238	12.4371482	12.6663022	12.5912691	10.5786394
4.1992166	14.74777	14.0586159	13.499083	4.1992166	14.9683025	11.4048232	6.569959	12.5134075	17.2068086	15.5224286	14.6505194	12.5703363	4.1992166	9.1189548
12.0400742	11.0376569	3.9374118	12.1590017	3.9374118	3.9374118	17.6686384	8.3524198	15.7838947	19.6574447	15.545193	16.755501	12.3293309	14.467393	14.332733
28.4021597	17.5514633	29.719895	34.5834743	10.1774768	4.0065043	34.9269004	8.0099999	11.2910452	18.8392232	20.07519	10.2629284	15.9447992	13.1153401	4.0065043
18.2074626	11.0114952	19.1192667	16.7686056	10.8385939	3.827885	27.1058233	8.1826412	11.4573328	20.5181591	13.2546225	10.1505725	8.9724846	13.4419143	10.5539726
11.7609688	9.8074806	13.5460739	13.4403403	9.6647132	10.351449	24.9161098	8.7059707	14.3699709	18.2757988	14.8683152	18.1141117	12.5644346	14.8020827	9.2287073
13.0636849	12.9058386	24.5859068	14.9037891	12.4021267	3.9891615	22.8849108	7.0193966	14.4308242	9.199907	15.1320478	3.9891615	11.4418341	17.5554662	3.9891615
18.132431	12.9175259	27.9828492	29.7059329	15.5395565	4.0044653	39.2288433	7.3942661	11.2073892	13.3524323	14.4720605	10.4104776	11.5753167	11.4741078	4.0044653
16.1383915	8.2833019	10.3357005	7.0611779	10.9112427	9.2077299	13.1012004	3.809997	13.092048	18.7188909	15.275566	13.9080751	12.7909707	13.2916344	11.584069
22.4137112	13.1191574	24.4788575	11.1511535	10.4483139	12.4931864	29.8982409	8.6344503	13.9157399	14.5249342	17.2212727	14.3738666	13.785429	18.0762883	3.8640608
18.3662615	10.9188007	13.5746852	36.6127141	13.4485862	14.696422	17.8057584	8.5988867	10.498562	10.3853128	12.0387056	3.976965	10.207818	12.0650845	11.1713235
4.0647305	4.0647305	27.1088522	12.9875615	15.4090421	14.7983427	38.1729687	6.9886807	15.0178292	12.2610653	13.2549215	12.2741657	11.7563955	11.9258682	4.0647305
10.9190768	12.6594036	11.1657711	6.9094948	8.1971325	12.0915288	11.1470568	8.3642958	12.4559485	15.9067797	14.2622161	16.7696975	13.3270172	12.4934575	12.5434578
10.9157123	12.2891538	3.9184377	3.9184377	8.9582248	10.4032322	14.3247224	6.5071664	12.8618925	16.0256543	15.4565796	16.5919749	13.064665	12.5132473	13.200456
13.8362211	12.6405198	11.4428863	10.1107318	3.9429841	3.9429841	13.4631334	9.1798796	13.8728772	15.3647704	13.7322872	15.1774715	13.6646981	13.3372505	10.8715093
15.1449037	14.0140938	3.9209933	17.5372732	3.9209933	3.9209933	17.3724495	8.9615053	13.1948363	13.7036721	14.8765796	13.32167	11.1349966	11.0397033	11.5547983
13.7629364	9.8196599	12.524334	3.8909598	3.8909598	3.8909598	16.7010113	8.2006022	11.9065738	14.1601229	14.4497512	12.2706933	12.6426883	11.5628608	12.7661432
11.8848229	3.9277914	22.2916225	20.9637493	16.0049338	3.9277914	23.2136384	3.9277914	13.7279469	12.2429	15.1304009	3.9277914	9.1527101	17.2643767	10.0223171
13.6002655	11.9825964	17.3150939	18.5230197	15.1389874	3.8957349	20.6097868	3.8957349	12.4273578	13.2615368	14.7631837	12.2867227	12.008592	17.0784122	8.6484949
11.5361658	11.9813007	13.1585706	14.1079343	3.831332	3.831332	16.0997168	6.1220862	13.2931155	18.437583	15.2869098	14.6297431	12.5332862	11.7001072	11.1151683
3.8048736	13.027256	3.8048736	3.8048736	8.9458976	3.8048736	19.0300521	8.3984258	14.408571	17.1329578	15.169615	14.6341319	11.4346409	9.6771067	9.7933688
23.7477373	4.0971859	15.89088	17.1130267	20.6196901	4.0971859	33.737452	7.0692572	10.4529231	4.0971859	13.698639	4.0971859	11.1327369	12.380887	10.5609083
16.595681	11.0549328	21.5687765	11.1889255	13.3144137	15.2469219	28.6000368	6.523858	10.5812023	11.2405581	13.5799222	10.7744046	11.022377	10.6790653	7.9763837
31.2716585	12.3951968	19.8312605	22.4368635	12.0846274	4.0159329	29.4807817	8.0798805	12.2640476	15.9900733	14.7099277	4.0159329	11.7936705	10.916209	13.2002524
26.260278	13.3092372	27.1090148	27.3906572	16.3994383	11.1611722	37.031442	9.1860985	10.5161557	14.9273174	18.0497617	10.0518243	4.0471792	12.7618954	4.0471792
18.2123529	12.1094012	12.1073146	13.3344973	12.1650331	3.9282933	17.427586	8.4959342	12.1058691	13.1084221	14.6528239	7.9347835	9.1878456	15.6504034	3.9282933
17.402109	4.1071417	33.5026311	21.2945813	19.5559367	4.1071417	40.943863	4.1071417	10.8583864	18.5004808	16.7609563	13.5738505	4.1071417	16.7602858	4.1071417
11.4852394	3.9123994	16.3141906	15.8217813	9.5407868	8.6924145	21.2318981	5.7888958	11.250456	9.8559531	13.1841745	14.1213935	12.576615	13.9846562	10.0868795
15.0605123	10.4059679	21.1861075	24.8626291	12.036672	9.2517469	18.7782606	8.9956723	12.1332096	11.0458513	13.58742	8.7005607	14.41358	16.0687011	11.1782098
13.7259928	11.4004772	21.4900541	10.579198	4.0826285	13.2283475	15.9717351	4.0826285	11.5629711	10.7249074	15.3261488	15.4127395	10.4815526	16.1196285	4.0826285
13.5005559	11.6262176	9.8840177	17.8180137	11.3807204	4.0369018	16.0940806	4.0369018	13.7505389	12.5661759	15.9531735	4.0369018	10.6317322	13.6075348	10.3427169
17.5936061	10.9627206	14.6464529	16.225227	10.4487437	3.8455388	26.5997742	8.9124588	11.1999859	11.4390515	13.7559482	11.6846847	11.7321541	14.7258417	3.8455388
10.059683	4.117414	16.3484505	20.1360601	10.1975197	10.9215329	19.4799828	5.8726924	11.420934	11.9826882	10.3414387	11.1647141	11.9371713	12.2331671	10.9747286
16.1626168	13.2461353	30.3055455	14.9369282	16.8500687	4.0324228	39.6360216	6.9914948	12.0761875	12.875479	17.7153907	4.0324228	4.0324228	11.1198279	4.0324228
26.8892091	14.5227148	26.1672789	26.490232	23.6216432	4.0499033	18.4472257	8.0639235	16.8714838	16.9872086	12.8370264	4.0499033	10.7516356	12.618103	10.0349554
13.8787675	12.3644196	15.7349423	12.1997026	14.3022362	15.4377456	19.7282793	7.3736893	15.644098	11.4195605	14.9921718	13.3489029	10.5923701	13.6552618	9.8624164
12.1095245	9.9323083	12.9609863	13.3812937	8.6690811	7.7830121	39.0034827	9.8439905	11.3293732	10.8533072	14.3453208	8.8210234	11.8297203	14.6454587	3.8782809
17.5228172	4.2418032	36.4298101	19.6632628	16.4753858	16.0691666	11.0489829	8.0916896	13.1170635	4.2418032	15.3851672	4.2418032	11.1692741	12.1216562	4.2418032
13.1221472	15.0755925	20.5829925	25.8284853	12.1811782	4.1255588	4.1255588	8.9202672	21.5887185	14.1396401	20.7819222	4.1255588	12.0058396	12.7888635	9.8602378
