PPARG	NFATC2	BCL6	MAFB	PRDM1	SNAI3	EGR2	ETS1	STAT1	FOS
22.7048422	12.909156	52.6307637	21.1057826	16.8488497	14.3675417	24.489641	5.4865817	15.0763941	13.5654584
4.2411076	13.0069141	15.2349626	12.2153355	15.8210363	12.0686873	29.7946383	4.2411076	13.0247614	14.9500272
11.8811397	9.93378	16.394911	20.175116	10.1991088	11.6707756	28.484158	3.8599872	13.1703633	11.4069673
12.6767837	4.1463428	25.5688007	10.176011	15.3686659	16.1177008	21.4782312	4.1463428	16.4963013	12.4306585
25.1101194	10.2920684	21.3741074	35.0963661	12.3054565	8.5250854	16.7896623	9.1967303	10.5465645	11.4770709
10.4972122	12.7674728	20.6890463	14.7079028	11.0285801	3.9926982	11.2100246	8.459993	11.7995587	13.0548359
23.8449525	13.5455275	26.1168823	16.0232174	14.6146186	14.0760227	21.3602745	9.5021271	16.7113616	10.3824699
4.3255465	9.7347627	13.1545089	4.3255465	10.24987	11.1066353	10.9488894	4.3255465	7.1876779	14.1716844
42.6978019	9.3636826	31.673188	40.8526138	14.1044535	13.4290402	11.968768	8.8033256	11.8351644	14.7546991
22.2654361	14.4991182	21.8413732	32.631614	9.8852901	4.0449491	19.2515305	9.1450806	10.4148069	18.6104075
18.5711173	15.2933121	26.3167351	26.4175853	17.2528055	9.6199523	33.6480618	8.1371723	13.5290115	15.783732
12.4489725	10.8928416	15.9108744	14.6231338	10.2649387	3.793799	17.7619767	8.4457854	12.2712583	14.0001208
15.6892114	11.0390515	20.5962958	22.9901526	11.8636266	13.0622764	13.6509363	6.5092523	12.4748841	13.9758538
15.9345475	11.1783758	23.896024	14.9129606	8.8889417	14.6121281	11.8281539	7.6332448	10.6043801	11.0981022
20.3817734	18.1812007	22.1819715	24.1104144	4.4852943	4.4852943	16.2319267	4.4852943	10.8846888	4.4852943
23.3453666	4.0430451	23.7041831	22.3093654	4.0430451	4.0430451	9.2004782	8.0029039	10.2275816	15.6477293
23.1780576	11.3646122	23.7705479	19.6683633	21.5682437	4.4823824	13.9392105	4.4823824	4.4823824	16.9554727
16.548477	3.770532	9.0675727	11.4016908	12.7070449	3.770532	15.8379776	7.1945548	13.736905	18.639462
12.5849967	14.7795836	11.5036421	14.6276352	3.800887	3.800887	22.2873523	8.4601013	13.2657624	15.6909588
12.5589217	15.5485584	13.2205027	32.0604724	11.5373182	10.195568	21.0458461	9.041343	12.2364154	17.0134526
8.4655298	13.9634662	10.9258314	9.7980334	3.9301951	8.8547435	15.3181359	7.2999371	14.7313651	17.9154622
10.2124961	10.9204735	6.1808672	9.5116137	9.8339981	9.9790273	23.3967574	8.2244931	12.0848355	17.5198689
17.5152915	12.9859946	12.828989	20.6528459	3.849264	3.849264	19.0961506	7.2400165	14.1247329	13.8688836
29.2559679	12.04206	26.2798109	39.7531661	11.6191167	11.7494156	23.0765965	8.1335532	11.8178199	17.0603869
18.6138555	3.7676163	24.8554355	20.2618578	10.4768805	10.189594	18.627409	7.6249336	12.0255451	13.3227636
30.6281767	11.0132922	30.9010407	22.0726855	13.6096787	15.9508488	27.7717242	7.6891179	11.7498692	14.3468321
16.9404587	9.4714465	24.2216552	22.5969709	7.830463	11.403339	18.7652341	8.324223	11.5773569	15.8356951
22.4042148	8.2202954	15.8067211	26.3154054	10.0708762	4.0635887	13.3889122	4.0635887	11.145039	20.4327516
17.4245682	11.9162426	20.6095734	18.6030532	12.3450076	11.2747455	19.1774837	8.6018317	13.2270781	11.7125426
24.5797455	11.193264	30.3536763	27.4076598	13.6449373	12.4572228	20.2758499	5.993795	13.2960099	11.3731797
24.2400807	4.2949198	31.1536569	23.1152884	14.9974738	15.2487114	19.4899198	7.3208044	15.3407452	22.2796261
26.3716466	9.5242978	25.4908145	21.6343239	10.913823	11.7386434	14.4360269	7.2756973	14.4363523	18.5746225
15.0420389	11.9656128	23.4033908	21.256539	11.783893	12.5269384	19.3671603	8.8510699	15.9742198	14.9856362
12.6137273	8.801587	9.6506273	11.8342844	7.1948643	3.7247284	14.9835515	3.7247284	13.0395296	16.2428198
3.9911989	9.5313677	11.4079998	10.4870465	11.0877355	3.9911989	23.1225242	7.6537775	14.0850256	12.3389072
14.0388651	11.6682018	10.7950904	15.4175945	3.6228443	3.6228443	18.9811303	7.3994222	12.0748745	17.0005227
19.4170792	7.6575742	29.4538816	28.3390703	14.0092095	11.0056708	23.0217737	7.8922094	11.7331885	16.2763258
19.1282533	11.6884227	24.9371365	18.1127316	12.9551291	10.5476392	18.8940653	9.3504292	12.2106969	13.3461046
17.1152354	9.6121998	13.3091158	8.7353329	10.0900238	12.9852363	23.2419625	7.7550491	13.6900927	14.2854903
8.5400926	9.7795929	10.1434811	16.8967896	7.0371257	12.6893205	20.1077523	8.1249804	13.4511095	13.5190743
16.9725724	11.5260266	24.668118	12.1485417	12.3398609	13.7753647	23.618573	10.5810467	12.7411223	11.4225024
10.2326578	4.1001615	12.0417267	10.0428889	4.1001615	13.0299951	20.8713173	7.5742453	17.4421464	16.8302304
10.8465635	10.0466026	10.3050102	14.6491037	7.6163149	9.7393244	23.3969092	7.537393	11.8242431	12.681855
11.0461966	12.9463026	4.0600596	11.0586418	4.0600596	15.4242557	18.2335588	4.0600596	11.6963014	18.5239486
17.700104	11.1765557	27.486528	36.8829115	12.6913247	4.10903	20.3856885	8.2722009	15.485863	20.1563381
11.0963926	11.7268746	3.8608029	15.4778629	11.2191114	14.9592675	20.3655225	7.1295065	12.1603147	14.6879838
16.970743	4.4056769	28.2510117	24.8146403	22.7803943	4.4056769	17.6863384	7.565107	17.5850698	14.5769491
9.8034891	12.2196181	12.2248996	13.4739066	11.1522486	11.3387765	14.7232882	8.505637	11.7559188	12.360302
14.8501326	4.1046056	40.377945	16.8382755	17.7685032	16.3905083	17.7192174	4.1046056	11.5111426	9.0431969
14.972195	12.922913	4.0421639	20.3835015	4.0421639	12.6464296	28.4604108	4.0421639	11.0814934	15.710915
13.8616728	10.6990243	10.541803	12.4321709	6.8998269	12.1292713	20.3215544	7.4676121	13.75758	17.0619057
13.6154525	12.2311676	33.8062017	15.267099	17.1698972	4.021071	23.0631997	8.3912653	11.5468833	10.8049173
9.5309839	13.4482529	11.8221434	16.1417584	8.50588	10.6000739	18.501777	3.4898443	11.7246114	21.0124764
24.3429268	11.2728844	30.9985857	32.6919125	23.7176097	17.3549687	21.3516323	6.971242	13.3523263	14.3332571
14.3335438	11.8894588	3.8547596	3.8547596	3.8547596	3.8547596	23.5620769	9.0077931	12.9152835	12.3727344
10.3901472	11.8264086	19.2984203	11.5870253	10.2138309	10.9708312	23.3139982	3.9344565	13.4540424	12.1072555
12.9395311	10.6000019	9.8276392	21.0515537	3.7726026	10.4278285	24.8896726	3.7726026	13.9489983	20.9112318
13.1255643	13.8501796	32.7806096	20.1871301	18.2896836	11.1758018	22.6005447	6.5953269	13.0500148	9.6034277
13.8591172	10.6710399	12.6083128	11.091647	15.4257418	11.0768984	18.8685549	6.4695008	15.1260353	14.3486736
12.5673584	9.7249134	27.1224556	15.6777799	11.6321626	11.7127438	19.4370633	7.3794298	17.0297863	10.1926893
24.7526338	10.8418767	27.9144785	19.2997492	12.1422193	4.2269443	29.9557686	11.4080451	17.7151727	10.9664015
14.1734573	4.0675707	24.8826067	39.37626	15.3033212	10.657301	97.2511836	9.5675618	23.077047	12.1337001
3.9139118	11.3799476	16.6283597	9.5715341	9.5703675	13.6563366	26.4180935	5.8902622	14.8709203	12.6998942
15.221157	13.1473429	23.742545	17.2972513	12.6359982	4.0078236	22.7441452	11.4025005	12.4567243	20.8387963
13.8676538	15.1801869	13.9858615	11.426715	10.3677257	10.899683	12.1535092	8.0445788	14.3201374	12.6639156
12.8333701	12.4807742	13.2579216	14.079506	11.6569455	10.4241645	19.4683347	7.4405221	15.6237929	15.0242406
12.3516475	16.576596	11.7709948	10.1556478	9.8202004	15.8697538	16.0319397	7.8853388	13.0489994	13.1556007
9.3673956	16.8611678	3.8378965	10.282673	9.3174639	19.9725922	18.6199004	3.8378965	14.8007689	11.7239455
9.4956702	15.649026	3.7763472	9.6736829	9.5938479	12.914655	27.43713	3.7763472	11.6599874	12.8742161
15.752611	12.3109463	14.0461849	11.5862816	17.2829439	15.0818463	38.6719485	10.3186006	11.715061	14.8659133
4.3182894	9.5281063	4.3182894	24.7199357	4.3182894	4.3182894	26.2925341	4.3182894	12.4310454	15.4417702
3.898236	11.7713824	14.2380385	11.1092247	3.898236	16.9942423	28.246804	3.898236	11.7920449	18.4271733
4.0776016	10.7765824	12.8891711	12.2398695	4.0776016	4.0776016	36.4195768	7.9804246	10.6427601	20.8709569
4.2300828	10.0328844	13.2168194	14.9838728	13.6263461	13.3761641	25.5035298	4.2300828	11.4941839	14.9684874
12.5137525	12.806527	10.4671605	8.5187611	4.1185364	14.5280349	18.0698692	8.8169848	11.9663692	12.2560697
10.6840908	11.2926024	4.1505686	10.3852585	4.1505686	32.835479	19.8036657	4.1505686	10.1496249	11.3075952
10.4256718	8.7410893	3.9931426	12.1926805	11.9620075	3.9931426	21.9178842	6.4942185	12.5434381	16.6595143
3.6890645	9.7892248	9.354051	3.6890645	7.5473579	3.6890645	21.9967386	7.9044482	13.1037235	12.933902
21.0999365	12.9214665	13.1948185	10.0893235	12.0934221	18.6942462	26.8957263	6.5539848	11.5492632	10.0658749
3.9480688	3.9480688	9.9352337	9.1623636	8.112837	11.5713986	24.6830213	3.9480688	12.5468506	21.687367
31.3089901	10.1851716	34.7884122	43.3661909	19.8229098	16.2187245	17.4175623	4.1264395	16.6681329	11.0114923
35.6436278	11.2808251	33.9131136	28.2662709	11.9281609	15.8234085	37.2964428	10.0332063	12.2236668	15.1186676
3.9792106	9.5642926	3.9792106	14.3330995	3.9792106	24.4633569	19.6224099	6.388023	11.7314438	16.0920703
4.1861003	11.0147158	17.1904765	21.4705305	10.918514	18.1080345	41.862971	6.762289	12.0351696	18.7965815
17.9838313	12.6333091	13.7092191	20.261145	14.9454779	9.3073593	31.3829622	9.8794568	12.1368055	16.0672083
12.7338353	12.678918	11.0615084	15.8878593	12.2527049	4.0126545	25.7062271	4.0126545	13.0714848	21.7147342
4.2466287	4.2466287	14.9483516	10.6738019	15.0281817	4.2466287	29.8491026	4.2466287	11.3970611	4.2466287
17.4798717	14.2947526	21.4866532	27.9856005	17.0853322	17.9165889	30.4055321	9.2679522	11.3236881	14.3470363
14.5863192	12.4483526	16.9302096	10.5211281	11.0309457	17.0191333	22.9727052	9.3522777	10.8411038	15.9515838
13.7390267	18.3216461	15.1953031	8.767536	13.666609	16.1835349	80.3345491	5.9694009	13.6040984	21.7430172
14.4741577	3.9665669	11.6537156	10.6148212	9.531928	11.8992108	24.195861	3.9665669	16.2862563	18.996691
14.274378	10.9645646	12.3289886	16.7902684	10.5504369	9.7528502	20.2405443	9.5762032	15.9916941	15.2979469
11.4729693	11.8937047	17.4137666	8.4983792	3.9168753	28.3317643	54.5842012	7.1273889	12.2117787	10.7191494
9.882675	12.2296882	11.745912	10.9027771	3.9487461	11.8838692	17.7343512	3.9487461	14.8069667	18.5838405
3.8308206	11.8693378	3.8308206	8.7731792	9.332315	3.8308206	15.3496915	7.3655336	15.4278609	13.6374361
13.1529575	12.0876953	32.2938545	13.8391672	23.2684501	14.0678988	63.5228844	11.7087694	18.0293811	13.8942751
3.8993022	3.8993022	15.8442309	32.3259109	3.8993022	3.8993022	17.5992238	8.5266873	10.381768	19.0411989
4.0917692	4.0917692	4.0917692	16.2867779	4.0917692	14.1075396	15.9448308	6.5898955	11.2717725	14.6559408
12.8579996	9.24932	13.1735457	9.3379498	4.0131518	4.0131518	43.9249638	4.0131518	12.8301213	13.0418582
36.8716185	11.2828616	28.9277475	20.9574667	18.6402563	23.9748764	21.7016892	6.4918503	16.192428	15.5496167
4.1314885	4.1314885	4.1314885	12.667274	4.1314885	38.5896092	23.7278483	4.1314885	10.2904248	17.3748028
4.2487323	10.3913923	22.5051838	13.3681697	4.2487323	65.9011914	38.6157185	8.278512	14.9031611	13.6238308
13.572862	15.2520076	12.838294	10.5122591	13.8642472	20.9193883	18.8073846	6.8735457	13.2905979	16.1047089
11.2284841	12.0892731	4.2723525	15.4158029	11.5219993	15.6882449	48.2081022	4.2723525	11.475022	15.6052952
27.8917396	12.3330564	19.1996403	9.9316476	17.5894443	23.1553443	40.8822411	7.3843409	15.4530235	4.0752632
9.4768067	12.0598823	9.531575	8.282201	9.9585718	17.6263225	32.7085754	10.5168989	12.9293337	12.7665977
4.1867231	10.5588147	4.1867231	16.8434222	10.5631248	26.6846872	33.7198948	6.343058	12.3966071	17.1041049
10.4667492	11.5934549	14.0051696	14.6115801	14.7966268	4.111261	30.6231387	5.5763821	12.2989091	19.6189973
9.9931185	11.4613444	19.1626535	7.9165938	9.2704033	12.3613776	33.1485094	6.285116	15.0002126	9.3679242
9.9284502	9.7294394	10.8459626	11.9447321	4.0342159	20.2236668	19.1751196	7.9469106	11.5945721	15.3498206
4.1936537	4.1936537	18.3097683	35.4248558	17.1614224	15.2490146	42.9609955	4.1936537	11.6876407	15.6001546
4.2340636	4.2340636	4.2340636	19.411418	11.4072527	20.6215847	23.89786	7.3134631	12.48222	4.2340636
9.146404	12.0156873	18.6513459	32.0428765	12.4059753	17.6718122	39.8380585	3.9366991	13.3226182	12.9891991
4.1399632	11.4906759	12.4136616	4.1399632	4.1399632	4.1399632	18.0157872	4.1399632	14.9657266	16.1362356
10.3620308	3.9918824	10.4412549	14.4519629	13.3447543	16.5835084	16.7336857	3.9918824	13.380076	12.523661
4.2032351	4.2032351	14.3307561	13.1978674	4.2032351	4.2032351	28.9917082	9.2447858	13.0983962	16.4412213
4.0475055	10.4792344	4.0475055	10.3114056	10.7553592	4.0475055	17.7871363	4.0475055	12.3305891	20.3292538
4.0440235	14.9211603	11.2152354	10.2991978	9.2087412	15.2750788	17.8425575	4.0440235	13.2270677	11.7357136
3.9471104	12.1093808	3.9471104	8.860119	11.089512	12.5981753	20.3831066	3.9471104	12.4679302	12.679883
3.932334	10.2768453	3.932334	14.7468056	11.6988301	14.3496968	24.0825304	7.3181087	12.2311803	16.9743273
19.3620891	9.5740566	11.3847526	8.9402842	11.1108723	23.3796762	17.0614742	7.5517081	14.1737553	18.8396065
10.4573962	13.8691606	8.8281558	19.6217986	3.9457847	29.7076257	17.5870622	10.0647467	12.1333391	17.7505444
10.2630479	13.2065455	25.2941357	3.9376528	8.0836452	20.1294761	28.5939941	10.0746547	14.7618512	9.6016867
14.3800816	13.0606051	10.0882345	9.8017021	15.5098181	12.5347134	35.5846539	9.7411995	15.4591543	9.6301357
14.3117108	13.3647731	18.4770159	10.312097	10.9905984	4.0078878	35.4066986	9.5711248	10.7867193	9.9710984
19.5237297	9.4016005	3.9417115	9.274699	13.3734039	23.2920508	29.8252379	9.6586942	14.6661058	16.4491545
24.4641526	8.2738746	20.3509546	16.5259929	13.9814641	13.8315528	30.7269268	9.5105292	14.3268594	12.1148027
15.9378423	11.6731065	33.0905371	22.4138123	14.4303882	11.746008	20.7715823	10.7956824	16.9665445	10.9471776
23.7184711	11.9452414	25.1208877	13.0095445	20.186191	15.5528175	33.4094203	10.8937853	12.1047691	9.1605179
20.7082041	11.8261432	13.520451	11.5124887	13.9070224	18.2216059	17.4196567	10.6358821	13.17207	17.2820449
15.0381723	12.5359557	23.9599774	8.8308657	11.6194839	13.8781613	26.2926575	7.8629307	13.6858166	15.915169
12.2359798	8.0679851	18.3366001	7.5223017	3.8856264	20.7041583	27.1843923	7.908983	14.3651595	11.6321785
13.1932375	10.0385311	13.6840393	11.9031429	12.3047437	14.0101714	37.3678615	3.946808	20.7830885	12.3724825
14.4265727	11.344973	16.0103022	9.6916878	11.7750157	12.7689797	46.9062401	11.2073724	18.8798071	19.9836754
25.9873864	10.5461203	26.5523841	15.4278973	15.3254739	14.896226	35.7987612	9.1797482	11.8741306	13.9404693
14.2229898	6.4993435	23.7255982	17.9230397	13.9998223	9.919978	23.5176787	9.633601	11.7339051	12.2158165
27.4056825	10.3458858	20.5757407	21.1659328	15.4639207	13.5737468	24.9729798	7.8327748	12.4618512	19.039436
27.2247805	10.1209572	36.5693631	20.4089655	14.7658624	18.8821465	47.4403635	8.2947555	12.0059012	12.8222336
23.4015411	12.232025	20.5246383	11.6871196	18.7504101	21.1506211	33.0663755	9.602532	13.126617	11.7064154
26.8794732	9.7236822	29.2391779	14.1492856	14.1692444	20.1566954	29.034954	4.0586066	12.6324137	14.3301606
25.7139598	15.5807079	30.2255601	12.9136364	15.8764526	20.9457549	38.2293597	10.4557851	9.8962044	10.7916875
15.5622679	12.2637979	18.7311868	11.061598	10.6554343	8.2172271	21.7376606	3.9174559	14.9811176	11.0529308
33.6008812	10.4849284	22.6488688	12.906071	10.7880764	20.5094462	20.6802035	8.4402054	10.4416476	16.5964598
18.139953	12.7314397	25.4867574	17.1608695	12.9259742	28.4570291	34.0383916	8.53561	12.6946352	12.8698418
36.7329914	14.6736608	23.282378	21.4423676	14.7515039	34.9926255	23.464673	7.4243502	14.3741752	13.5778452
13.2085363	3.9641612	24.5349704	10.7575954	3.9641612	21.2373739	18.6088736	10.088073	13.7909747	15.7865615
21.6657715	7.4196642	23.8318612	19.6658129	14.126315	15.0635249	39.7216428	12.8015349	13.6523368	14.0129961
20.7134752	11.2950736	33.7028685	13.0592483	13.1859397	14.0156988	33.4006338	8.8818555	11.5397555	22.2097284
20.4210504	9.6573155	15.0489009	17.274349	12.2556586	15.3487042	17.0894948	7.2473964	11.2946106	15.2755549
12.4203702	11.09932	16.9560268	14.6867811	11.5186247	15.4948628	15.6779779	3.8697329	12.3704258	17.0194513
21.7517418	11.4026982	27.2645252	14.193142	13.6292428	19.7547214	22.2978988	3.9565445	9.8522607	12.7369794
26.9892052	11.3721251	24.4744987	18.5350511	15.2710719	23.0199585	17.4557045	10.5150477	12.0553104	15.5014334
26.2863512	9.4550992	19.461902	15.3022777	14.0779795	18.4884866	17.3605546	8.3102007	10.9591358	18.3075691
38.9538906	10.4779978	22.5322937	15.0048787	15.4500086	16.3752254	22.9264318	6.9074048	11.5034115	14.9489278
24.8681674	11.3017711	15.1338432	18.8204108	15.8027356	16.0036575	17.4647975	11.3164225	11.0081908	15.4356109
26.2427537	11.9924323	21.5866361	13.9964948	20.1476002	24.9941387	4.0547342	7.4659317	10.412365	12.7729138
18.698218	12.2510754	17.922666	20.4925253	15.9206607	3.9843375	18.2436289	10.5309716	12.2921927	17.2170765
21.6023115	11.0866128	24.6938045	31.6489076	23.309974	17.1938444	17.7864319	9.6309384	12.1242898	23.0594134
43.0187155	3.8810772	21.3030663	13.7367999	14.0462984	13.1684727	16.2783366	11.4933138	10.7232937	12.6844395
20.8825102	9.1114751	21.2920751	25.2920216	14.6468392	12.6029078	15.9937247	10.8835269	11.3969371	10.7496697
23.2518672	11.3997324	15.0356367	23.6849521	16.1304968	19.657848	18.0747766	10.116642	11.1451129	19.3443893
18.3517156	3.752578	23.1354057	12.1777879	12.7830758	18.4419043	31.4794342	11.2551036	10.7677316	11.4998193
18.9802454	9.5871519	22.7583089	23.44378	15.0674266	22.7219653	11.2224984	10.9083913	11.0958789	15.2550821
26.290991	12.8627271	26.3081722	25.0418654	14.3316117	17.654624	13.9794459	8.1497173	10.2863176	17.8276181
12.1566408	15.9902333	18.1110373	23.2777199	12.1987675	18.1144035	13.5186832	4.3989411	9.0389631	13.9336381
28.1167391	10.9042691	30.1487745	26.9697611	13.3277694	21.3469702	15.0019155	12.1712802	11.5276212	14.6632161
10.032527	3.9675299	20.2390588	14.3238416	18.0512314	11.5951685	27.1503087	9.1672903	10.8763915	11.3390229
30.6359942	8.7298117	20.3394492	34.3382779	15.6295846	15.280956	25.7344685	10.3005585	11.338347	12.068859
42.1742332	10.7374327	17.3223326	28.5371096	18.2759226	13.1962671	33.7939127	10.4369484	10.1417565	14.1128596
24.8430476	9.5034643	25.7261361	15.3758569	13.6104903	10.124556	15.7428007	9.558269	11.8345299	19.6762658
20.8939178	13.7857328	32.5478751	14.6504968	13.4851676	10.3946057	31.7987372	11.5990769	12.6655765	9.8821977
18.887978	10.8249528	21.6193949	16.3424193	15.2036493	12.3267092	14.1731759	9.6289243	13.3255729	10.401526
22.2003644	9.580263	24.8259831	20.3587433	12.6008033	26.8129603	20.9907258	11.3144602	12.3445147	12.9593794
22.0114556	9.091414	28.7169191	15.6908434	12.1032701	20.3893545	13.7099552	9.1349873	11.9937886	18.9890277
19.8151084	4.2227775	4.2227775	4.2227775	17.6047014	4.2227775	4.2227775	8.3876287	9.0842883	21.6849595
29.8995663	11.4575102	19.8070246	41.3545157	16.1830092	14.4896663	20.5678256	3.8144798	9.740336	11.4080066
19.4113698	12.7225335	26.2403114	28.8470277	21.2946245	4.330276	20.3636262	8.6866125	13.4374037	12.555994
20.3306425	12.4641987	24.9302634	20.8352941	13.0349066	19.3291708	16.9898238	6.9800161	9.7946663	13.3491428
20.3341362	12.6002397	22.2458594	17.6402707	12.242521	12.4329703	17.5577122	8.204974	14.4777004	10.2299979
36.5399862	13.1752234	26.451494	22.4820852	20.286493	13.1144022	33.0032128	10.8782853	12.8455019	4.1276035
26.241162	3.8728987	20.2362501	29.0914735	13.4050422	3.8728987	13.1256077	8.9216698	11.5452266	22.6137607
24.9010434	8.5736799	19.435134	13.1616195	13.2868098	14.493531	19.4757851	9.8222267	11.7092918	19.457048
15.629909	4.1034604	19.2516635	15.7616473	10.6355267	4.1034604	13.8360526	7.4874922	11.8949346	20.636949
30.53602	10.9132921	24.1446617	33.0912326	14.7330905	3.9463244	21.9712806	8.0646777	13.7975329	17.0056139
24.3693732	7.7682882	18.4829211	27.7203764	16.4492519	3.9459895	11.054919	9.4742879	9.2737441	18.4584106
14.8424072	4.1405489	27.1755711	18.4505072	11.7314465	15.2127126	20.6080859	11.6567256	10.1321202	20.7086306
25.7059046	9.4530346	24.8707946	18.7177615	12.6538732	18.7351233	20.7656884	11.6536905	10.110439	10.6890769
15.914505	9.0648057	21.1738665	22.4213979	13.1953246	12.1140717	11.569678	7.5807639	10.9739887	13.2691194
32.1906292	11.8390729	24.5210519	16.2042656	16.1641736	3.8845196	24.1080387	3.8845196	6.435196	8.6502819
20.5740485	3.7510649	21.7337902	16.070702	14.4592603	15.7945134	18.2621432	3.7510649	11.9564447	10.8976551
17.4792943	4.0549099	22.5684234	19.3477316	20.0494597	18.5177715	19.9933208	8.8322541	9.9566979	20.0431845
19.2024911	10.9154129	20.7068244	23.2529772	12.9081702	11.4527576	16.1411659	4.1137974	15.1976486	15.4913616
25.1882683	8.7696861	25.0634549	23.1299174	12.6963963	15.7880205	17.2411867	8.6584769	10.4492829	16.1198308
19.4399258	3.9069082	17.8988387	32.5469189	11.3541824	3.9069082	10.7706127	9.8650554	11.7190528	11.0977203
26.5632795	10.8546005	27.1531468	24.4312137	18.717774	16.5666642	19.5956238	6.4689118	11.7960918	13.8283917
27.203942	8.9009788	24.5082869	35.2096949	14.1236704	3.9144405	16.6977161	11.5166416	10.4644132	12.9534748
33.6188354	12.6355176	42.8279815	19.3513292	12.7878885	12.3601547	16.6517206	8.807039	10.9342557	10.5049964
4.4989847	4.4989847	22.2962819	22.1537487	12.5174479	4.4989847	17.3612149	4.4989847	9.9857073	4.4989847
13.4156225	11.8636799	14.9195409	19.9562908	16.0538889	14.6048929	14.8519416	4.3374213	11.6364563	14.7915353
18.5342687	9.6549636	21.621227	24.0812123	15.1863144	7.8237577	17.1794544	10.8945096	11.5436261	11.221458
20.5519165	8.2864616	25.8953824	25.4419483	16.9774205	3.7657406	16.0164658	9.5449053	11.0019533	11.5167949
20.181247	11.1000561	15.0960438	24.2879794	16.5739368	3.8386419	17.6584661	10.2396047	9.5099168	15.2213234
22.291628	9.5343568	21.2088183	24.9973738	13.6642098	17.334172	11.7311544	12.7634468	10.8189645	15.7377469
21.6259551	10.4121914	23.8118201	22.1642602	16.1536337	18.3381764	21.3887216	8.9266878	12.4778722	8.9860519
16.8423066	12.0250506	26.2985168	14.2659872	12.8575318	13.3041379	18.129417	7.3754407	14.3169559	14.1487704
23.0439811	4.1838322	20.9727185	26.3543807	14.3707636	15.3097613	13.9414262	4.1838322	11.6941325	13.6517533
19.3973348	12.2400639	15.6713257	20.8242785	13.6537844	14.0520856	15.9126266	9.6500549	11.7524934	12.4412018
22.3910734	3.8979857	18.0858118	15.4980502	17.6370435	18.7434205	21.2636079	7.7347269	12.3297598	15.1444085
19.1788505	4.1295962	22.6850159	26.7247597	15.0408848	17.8601713	16.9665034	9.5162692	11.6569403	16.649823
18.621006	8.962689	17.4766936	11.4559056	9.8211651	14.3263863	19.7445566	8.5909187	10.3890485	13.3549042
16.9364826	15.9131135	22.1092163	16.6876016	12.1513888	19.3517547	20.814663	8.831155	12.1622664	15.2981413
25.899656	9.3955065	37.6741089	20.6366948	15.1022804	12.8117545	14.9778886	11.3414244	11.1761853	9.8208047
16.7073958	8.2582153	12.1036963	11.2502879	11.3103271	21.4524573	11.3705476	7.6573622	13.0157503	17.785629
22.070465	8.7169053	21.7021011	20.6523618	13.8862995	26.0326868	21.9585535	9.4547246	11.3457452	12.1349382
21.4785662	8.960017	20.555968	14.9410665	15.1517312	22.0858266	23.6605321	11.2755485	10.8368236	12.8011285
23.3029598	10.9183401	24.4928052	17.5192046	13.8820208	22.8128152	16.8837227	10.1373796	12.192771	19.4489089
19.9436831	3.8523188	21.1611484	19.4715322	14.1669822	16.3235963	13.8838106	11.2467125	11.35402	13.3150666
28.4660305	10.942488	28.1761094	19.3537332	18.5425699	9.5738928	22.4932098	10.9648768	10.4367222	14.9395492
26.6855532	8.2272164	22.8658307	18.5395162	17.0016674	13.473328	26.1704631	9.3887977	15.0534999	10.9545133
27.0339827	11.0816632	23.7686475	21.2356208	10.3343148	19.79113	15.9428688	8.8379153	11.4912864	17.3495575
17.4447617	12.626078	20.328889	25.4937643	11.8390897	3.8350808	10.5803215	10.3843976	9.2028883	14.4880815
20.729764	3.9121687	18.5659122	20.8708244	12.1126455	3.9121687	3.9121687	8.3832499	10.6571961	15.6378718
16.2132114	11.8425145	20.4053685	18.479663	14.9784696	4.073812	12.7281268	4.073812	12.8238874	13.0996995
21.6275178	7.9089351	22.2248214	29.642247	15.3001808	9.6944297	10.6373514	12.198051	10.8733895	18.0676586
25.0686173	8.9998157	20.1505784	14.5590846	15.1987021	12.2099793	14.9740765	9.588731	11.6420774	13.9164581
32.2543261	10.3550817	24.2845024	13.3238184	14.6041942	13.7212488	13.378734	8.2706011	10.8427092	3.7636792
17.9972187	11.248977	26.7179265	27.2174451	13.9810992	15.8000653	19.2484901	9.2716995	11.0410744	14.41595
25.6409567	3.9614099	23.2262901	10.0673199	11.8782861	16.1427725	14.1307361	12.1748517	11.7726633	10.5053546
19.0756247	3.916485	30.8728784	16.1311564	13.5005824	35.9713607	21.0028331	8.1546837	11.7652788	15.6291004
21.1727284	3.8517355	28.506501	16.0917991	17.7229856	12.2237691	12.3314312	12.6327498	10.3659459	14.8993086
33.2150442	8.6960579	25.3362929	27.2275368	12.9596718	11.6483152	3.9671178	9.6137948	11.2491149	19.5520928
18.373607	3.6355396	22.8714801	9.3135126	13.473675	12.6496693	19.9921909	10.7848977	11.8945349	13.1443518
23.5064371	8.5418162	18.8931828	21.8268288	3.9952475	14.3286358	3.9952475	10.2412715	11.3314377	19.6361023
14.2906382	3.6896376	14.007943	15.5771194	11.2017456	11.8896369	21.5184619	9.7736082	12.1873207	11.7879468
19.6153398	8.6833671	32.6097476	13.1233527	13.2783769	3.7748318	20.9469456	12.7841777	10.8477038	18.1662226
22.5429833	8.2176886	21.3730912	19.6140937	14.5976184	15.5319563	17.5846906	8.268331	11.1299165	19.5231922
